school,OFF_ALL_raw,OFF_ALL_adj,DEF_ALL_raw,DEF_ALL_adj,OFF_PASS_raw,OFF_PASS_adj,DEF_PASS_raw,DEF_PASS_adj,OFF_RUSH_raw,OFF_RUSH_adj,DEF_RUSH_raw,DEF_RUSH_adj
UCLA,0.051294379852387745,0.12451250907787573,0.19485348885951123,0.15743870621529493,0.15294675623821963,0.20766251422830617,0.3237015082987683,0.25773878214747575,-0.07403387562587714,0.07519318912429362,0.017453634530552396,0.08495775113724453
UConn,0.12617809661179852,0.1535080009243066,0.027333549802580515,0.11898915409702471,0.15203823322060037,0.21204809776086322,0.10182976422805368,0.19434643375496996,0.16357711384948323,0.15486137158669075,0.021631186598579426,0.11822164197921231
UL Monroe,0.055259333765754655,0.10812728716756173,0.09764074876149159,0.12922142475962978,0.13850956417718305,0.2175594764396643,0.014164585093249252,0.1504040381467065,0.018604447474145035,0.06950274751492813,0.29599147498259504,0.2240864682031758
UNLV,0.231016580844462,0.20135471920031092,0.13389710038385988,0.16053113604349498,0.3897120832321228,0.2792256768947298,0.1825796751460232,0.21653680400633774,0.1425047071883515,0.14953138845595698,0.13530712002115183,0.15216175596085316
USC,0.25651812654525136,0.2286589469703397,0.14849342270851595,0.14359378588309094,0.25993450585203415,0.2513129843185151,0.14835594447701145,0.18714764983985424,0.28445700153370634,0.22078048888039387,0.1652961993609783,0.15390234344435863
Utah,0.065795874638232,0.1102864394410349,0.08031851137571801,0.1165380085984331,0.06532738217923079,0.1640790737913589,0.14866837465848098,0.19351967939644127,0.09547387289877829,0.1228581736316367,0.07213163574895727,0.1202339654926303
Utah State,0.1698450754390698,0.18812944617899113,0.38745004566532293,0.29387142348408407,0.2153397437416355,0.23687897264651017,0.4648239059062214,0.32927322135744747,0.14938142785759498,0.16367758615285669,0.31584712616067284,0.23716916583700895
UTEP,0.056854093312658775,0.11807485436294848,0.25237698680344717,0.21846754006556926,0.08120706862727246,0.17797475634897025,0.3317774930729034,0.2641207387639485,0.10186464567707354,0.1406970752359777,0.2544110826161708,0.21166924262772238
UTSA,0.04037054905504441,0.11057059835882,0.19264989858814124,0.1857709793523611,0.09601775065205784,0.1819443912908146,0.46795329553724857,0.3298340861466932,-0.0174427017367665,0.08759100538179439,-0.022964756131372326,0.07445323342822681
Vanderbilt,0.22960060737293458,0.22293464224496193,0.23797193689653182,0.2028242064212516,0.534575112605756,0.34610792841612603,0.3023823461696934,0.269475909312931,0.06825831591532494,0.12648333291706826,0.18901222059960812,0.1565822639363583
Virginia,0.18286196112597866,0.1735908430665611,0.18966941517801772,0.1831438485891851,0.18720107146110843,0.1942372449545699,0.30211315682876433,0.2561446877135839,0.18915238609081697,0.18122174409414724,0.1407506908390921,0.16322559897698202
Virginia Tech,0.2091626106558125,0.20448444569458363,0.11128118328174975,0.12967897659840583,0.19186426922518166,0.23280748474008256,0.14870682481574668,0.19114849459445338,0.23147588253427015,0.20205280250495639,0.17921687048053553,0.17050868141637823
Wake Forest,0.14997604039090065,0.16312780583514278,0.3940321985964223,0.29483557343623723,0.14722469355828222,0.20117115454316709,0.5219446523297693,0.37402128709347615,0.22180238137039235,0.1776752652822545,0.2912194182155043,0.2098296043727072
Washington,0.29358201303901416,0.2524724404691333,0.004598063818464204,0.09854094806359219,0.465455762061189,0.3561948615076791,-0.1540694612848162,0.10142203539887798,0.13801297083483202,0.15076522842861195,0.18583474689067972,0.17192906506689745
Washington State,0.17839326134082564,0.19601847007986067,0.2109637386586443,0.18144147540834177,0.1179905544284874,0.2032400866389263,0.24175397867816315,0.22227758915453752,0.24812771391885782,0.2027447398241024,0.1991980671042395,0.17385547174309018
Western Kentucky,0.1866983758629876,0.17452987095024167,0.23349905817473418,0.2158666581323819,0.30927029810371476,0.2577834259952258,0.44578981095863773,0.31426729350756494,0.04468013133046796,0.11437148148039361,0.1192591801925819,0.15015587703448116
Western Michigan,0.11792251568111595,0.13409507144273775,0.36766875468812465,0.27930089378134937,0.24833909934611867,0.2365333963676725,0.45166899954613526,0.3313505087156513,0.02517489847320761,0.08865950023343083,0.380698972457884,0.247149423061839
West Virginia,0.2166899179773061,0.21832296828591816,0.2726762367836199,0.21351422329040556,0.340965698991896,0.28436433848261894,0.4821180946528221,0.31803880072454893,0.19506448561004464,0.1909517636871186,0.118431593331675,0.13537449074245492
Wisconsin,0.238836604147758,0.18726839523578154,0.15199672889202734,0.15992747150138384,0.27514003135253995,0.24424390823564487,0.18604341497512483,0.2200086031559987,0.23377817365209322,0.16812111916723865,0.13310738967068264,0.14329542157311895
Wyoming,-0.024236146094290385,0.06474924035371159,0.288789285026439,0.23892325739765558,-0.04231823957473961,0.13282298366231732,0.40982548637558436,0.2973338115860481,0.05814008587572415,0.10777779117571237,0.19077627415131587,0.1820458815846359
