offense,hfa,defense,ppa
Texas A&M,1.0,Florida,0.767640396275773
Texas A&M,1.0,Florida,-0.362321296557512
Texas A&M,1.0,Florida,-0.045620266835931
Texas A&M,1.0,Florida,1.324198673316991
Texas A&M,1.0,Florida,-0.6456997217339855
Texas A&M,1.0,Florida,1.612438422209995
Texas A&M,1.0,Florida,-1.15714755134967
Texas A&M,1.0,Florida,2.0791768407265323
Texas A&M,1.0,Florida,-1.0250974847844603
Texas A&M,1.0,Florida,-1.0652839330421227
Texas A&M,1.0,Florida,1.612438422209995
Texas A&M,1.0,Florida,-1.15714755134967
Texas A&M,1.0,Florida,2.0791768407265323
Texas A&M,1.0,Florida,-1.0250974847844603
Texas A&M,1.0,Florida,-0.8290531833170763
Texas A&M,1.0,Florida,-1.0652839330421227
Texas A&M,1.0,Florida,-0.8290531833170763
Florida,-1.0,Texas A&M,-0.04789648957461967
Florida,-1.0,Texas A&M,0.5112059528946684
Florida,-1.0,Texas A&M,1.7948225198444767
Florida,-1.0,Texas A&M,-0.3057652594509188
Florida,-1.0,Texas A&M,-0.342027404731185
Florida,-1.0,Texas A&M,-0.04789648957461967
Florida,-1.0,Texas A&M,0.5112059528946684
Florida,-1.0,Texas A&M,1.7948225198444767
Florida,-1.0,Texas A&M,-0.3057652594509188
Florida,-1.0,Texas A&M,-0.342027404731185
Florida,-1.0,Texas A&M,4.000162752112958
Texas A&M,1.0,Florida,0.6900193064066658
Texas A&M,1.0,Florida,2.083409108568027
Texas A&M,1.0,Florida,0.828774555307751
Texas A&M,1.0,Florida,0.2517020867787
Texas A&M,1.0,Florida,0.1789128837352595
Texas A&M,1.0,Florida,0.0748292871583285
Texas A&M,1.0,Florida,0.0590538488769745
Texas A&M,1.0,Florida,-0.4218419808428175
Texas A&M,1.0,Florida,0.479757458489804
Texas A&M,1.0,Florida,0.5686379144976428
Texas A&M,1.0,Florida,2.7418674589300682
Texas A&M,1.0,Florida,0.828774555307751
Texas A&M,1.0,Florida,0.2517020867787
Texas A&M,1.0,Florida,0.1789128837352595
Texas A&M,1.0,Florida,0.0748292871583285
Texas A&M,1.0,Florida,0.0590538488769745
Texas A&M,1.0,Florida,-0.4218419808428175
Texas A&M,1.0,Florida,0.479757458489804
Texas A&M,1.0,Florida,2.472179064388939
Florida,-1.0,Texas A&M,-1.1098077151473014
Florida,-1.0,Texas A&M,-0.1252856325382581
Florida,-1.0,Texas A&M,-1.1098077151473014
Florida,-1.0,Texas A&M,0.20428208723698305
Florida,-1.0,Texas A&M,-0.1252856325382581
Florida,-1.0,Texas A&M,0.20428208723698305
Texas A&M,1.0,Florida,-0.6162239991596916
Texas A&M,1.0,Florida,-0.3128367579360294
Texas A&M,1.0,Florida,2.503499595188087
Texas A&M,1.0,Florida,-0.8564651345494897
Texas A&M,1.0,Florida,0.574603249149911
Texas A&M,1.0,Florida,0.9927838055600838
Texas A&M,1.0,Florida,0.2009551098411215
Texas A&M,1.0,Florida,-0.4049421538449845
Texas A&M,1.0,Florida,-0.448008565532817
Texas A&M,1.0,Florida,3.393276450928166
Florida,-1.0,Texas A&M,1.252308359788624
Florida,-1.0,Texas A&M,1.6363976159953566
Florida,-1.0,Texas A&M,0.37480601101457
Florida,-1.0,Texas A&M,-0.557844891990525
Florida,-1.0,Texas A&M,0.0526462996348637
Florida,-1.0,Texas A&M,-0.765830676335364
Texas A&M,1.0,Florida,0.3333748010525683
Texas A&M,1.0,Florida,-0.9925621565849942
Florida,-1.0,Texas A&M,-0.9402299217519198
Florida,-1.0,Texas A&M,1.344015786580203
Florida,-1.0,Texas A&M,1.709601491528017
Florida,-1.0,Texas A&M,-0.962330962352563
Florida,-1.0,Texas A&M,1.900352237473006
Texas A&M,1.0,Florida,0.604642460086338
Texas A&M,1.0,Florida,0.3259200518596525
Texas A&M,1.0,Florida,1.223825403882392
Texas A&M,1.0,Florida,3.923367203892939
Florida,-1.0,Texas A&M,2.0697008310108904
Florida,-1.0,Texas A&M,-1.1430602484821704
Texas A&M,1.0,Florida,-0.6002320779981093
Texas A&M,1.0,Florida,0.5694605569404503
Texas A&M,1.0,Florida,0.6655967258608728
Texas A&M,1.0,Florida,-0.0758857249965158
Texas A&M,1.0,Florida,-1.210121749374416
Texas A&M,1.0,Florida,1.732968477210152
Texas A&M,1.0,Florida,0.284848059937831
Georgia,1.0,Tennessee,0.0945451165334843
Georgia,1.0,Tennessee,-0.2957674139440157
Georgia,1.0,Tennessee,-0.2389648696117614
Georgia,1.0,Tennessee,2.6044331145666675
Georgia,1.0,Tennessee,-1.1430602484821704
Georgia,1.0,Tennessee,-0.1642983962280801
Georgia,1.0,Tennessee,-1.8149070508102403
Tennessee,-1.0,Georgia,-0.31971922650399254
Tennessee,-1.0,Georgia,-0.11672577186670186
Tennessee,-1.0,Georgia,0.0443743858710368
Georgia,1.0,Tennessee,1.2090988614563771
Georgia,1.0,Tennessee,0.1018198743557602
Georgia,1.0,Tennessee,-0.557844891990525
Georgia,1.0,Tennessee,2.434066749792853
Georgia,1.0,Tennessee,0.938021275120443
Tennessee,-1.0,Georgia,-0.7029700220436519
Tennessee,-1.0,Georgia,0.6799361600947043
Tennessee,-1.0,Georgia,-0.7006464561644021
Tennessee,-1.0,Georgia,1.5587184271433365
Tennessee,-1.0,Georgia,1.0518931742020232
Tennessee,-1.0,Georgia,0.5529598383806231
Tennessee,-1.0,Georgia,0.01840282832270912
Georgia,1.0,Tennessee,-0.2366836557094949
Georgia,1.0,Tennessee,0.0872959704547682
Georgia,1.0,Tennessee,1.9666255820460226
Georgia,1.0,Tennessee,-0.4238622892911614
Georgia,1.0,Tennessee,-0.0783451199279508
Georgia,1.0,Tennessee,-0.9690270974076257
Georgia,1.0,Tennessee,-1.6606934240679525
Georgia,1.0,Tennessee,0.270777959706495
Georgia,1.0,Tennessee,0.187709370950086
Georgia,1.0,Tennessee,-0.7276120506548923
Georgia,1.0,Tennessee,0.8525999248006073
Georgia,1.0,Tennessee,2.319599568699692
Tennessee,-1.0,Georgia,0.604642460086338
Tennessee,-1.0,Georgia,-0.40259546283400116
Tennessee,-1.0,Georgia,2.4676375643660338
Tennessee,-1.0,Georgia,-1.15714755134967
Tennessee,-1.0,Georgia,-0.9828892283682871
Tennessee,-1.0,Georgia,-0.3605659891147699
Georgia,1.0,Tennessee,0.646653892981738
Georgia,1.0,Tennessee,-0.4908856028320683
Georgia,1.0,Tennessee,-0.5308962154816008
Georgia,1.0,Tennessee,0.22922786793351513
Georgia,1.0,Tennessee,-0.27473061539790944
Tennessee,-1.0,Georgia,3.010778095013796
Georgia,1.0,Tennessee,3.206235694132359
Georgia,1.0,Tennessee,-0.6082596672078662
Georgia,1.0,Tennessee,-0.2673817153639586
Georgia,1.0,Tennessee,-0.9232432234551168
Tennessee,-1.0,Georgia,1.6039051996408666
Tennessee,-1.0,Georgia,-0.1369390380115582
Tennessee,-1.0,Georgia,0.1025781372861925
Tennessee,-1.0,Georgia,0.656252897431063
Tennessee,-1.0,Georgia,0.399157713540065
Tennessee,-1.0,Georgia,2.741280841391486
Georgia,1.0,Tennessee,-1.5454956072472221
Georgia,1.0,Tennessee,0.9471318446453374
Georgia,1.0,Tennessee,1.747184617131179
Georgia,1.0,Tennessee,0.8441596362176469
Georgia,1.0,Tennessee,-0.3301132067544156
Georgia,1.0,Tennessee,1.015055087487916
Georgia,1.0,Tennessee,-0.4501093998890865
Georgia,1.0,Tennessee,-0.1201079887315895
Georgia,1.0,Tennessee,-0.331755745676551
Georgia,1.0,Tennessee,-4.214246025143899
Tennessee,-1.0,Georgia,-0.5874795431016855
Tennessee,-1.0,Georgia,-0.17708879313121795
Tennessee,-1.0,Georgia,-0.1182304660132969
Georgia,1.0,Tennessee,-0.320977659489319
Georgia,1.0,Tennessee,-0.9833361382827694
Georgia,1.0,Tennessee,1.8299365561193606
Tennessee,-1.0,Georgia,-0.41522254917671025
Tennessee,-1.0,Georgia,0.39912720905309484
Tennessee,-1.0,Georgia,-0.7735475656869877
Georgia,1.0,Tennessee,-0.226207639518348
Georgia,1.0,Tennessee,-0.810888684999995
Georgia,1.0,Tennessee,-1.0098568739297917
Tennessee,-1.0,Georgia,-0.7029700220436519
Tennessee,-1.0,Georgia,-0.34710487712173865
Tennessee,-1.0,Georgia,0.1388619893186558
Tennessee,-1.0,Georgia,-0.6035125831550907
Tennessee,-1.0,Georgia,0.18044035743498554
Tennessee,-1.0,Georgia,0.10185273810873063
Georgia,1.0,Tennessee,-0.16043022196263834
Georgia,1.0,Tennessee,-0.29421338207774994
Georgia,1.0,Tennessee,-0.16967610791398438
Tennessee,-1.0,Georgia,-0.2835190304977822
Tennessee,-1.0,Georgia,-0.8259551993537739
Tennessee,-1.0,Georgia,-0.14938104049067125
Georgia,1.0,Tennessee,-0.4251117664036599
Georgia,1.0,Tennessee,-0.9690270974076257
Georgia,1.0,Tennessee,-1.0658475431296655
Georgia,1.0,Tennessee,2.7663190494403374
Georgia,1.0,Tennessee,-0.767919753473128
Georgia,1.0,Tennessee,0.579109307114104
Georgia,1.0,Tennessee,-0.378523907751351
Georgia,1.0,Tennessee,3.294652597828847
Tennessee,-1.0,Georgia,-0.3147690788048898
Tennessee,-1.0,Georgia,-0.31458761397077595
Tennessee,-1.0,Georgia,-0.13948759800462618
Georgia,1.0,Tennessee,1.328715101019183
Georgia,1.0,Tennessee,-0.1504912861657514
Georgia,1.0,Tennessee,-0.4163288753061262
Georgia,1.0,Tennessee,1.3858253062449677
Georgia,1.0,Tennessee,0.99229451361013
Georgia,1.0,Tennessee,0.296402392854205
Georgia,1.0,Tennessee,-0.553645991706544
Georgia,1.0,Tennessee,2.45399822917955
Tennessee,-1.0,Georgia,0.0945451165334843
Tennessee,-1.0,Georgia,-0.7537324720659102
Tennessee,-1.0,Georgia,2.8955305431323746
Tennessee,-1.0,Georgia,-0.63079683335922
Tennessee,-1.0,Georgia,1.6886163063653468
Tennessee,-1.0,Georgia,0.9228976525664996
Tennessee,-1.0,Georgia,-0.972383110738507
Tennessee,-1.0,Georgia,-1.1978560213268263
Tennessee,-1.0,Georgia,-1.5677609828159582
Georgia,1.0,Tennessee,0.8637308798063437
Georgia,1.0,Tennessee,0.5098075840080333
Georgia,1.0,Tennessee,-0.6351269961541294
Georgia,1.0,Tennessee,0.0567533407587514
Georgia,1.0,Tennessee,0.833825662248906
Georgia,1.0,Tennessee,-0.126302256434185
Georgia,1.0,Tennessee,-0.4365443430125836
Tennessee,-1.0,Georgia,-0.2808878686512184
Tennessee,-1.0,Georgia,1.0962975122151306
Tennessee,-1.0,Georgia,-0.7342478781140684
Tennessee,-1.0,Georgia,0.17558259333746393
Tennessee,-1.0,Georgia,-0.6865107566165118
Tennessee,-1.0,Georgia,2.4950517497104068
Tennessee,-1.0,Georgia,-1.1247712359915258
Tennessee,-1.0,Georgia,0.0666921976583623
Tennessee,-1.0,Georgia,2.7635710110000957
Tennessee,-1.0,Georgia,-0.7519361608312708
Tennessee,-1.0,Georgia,-0.965964585356966
Tennessee,-1.0,Georgia,-2.368281200347517
Kentucky,1.0,Mississippi State,0.3333748010525683
Kentucky,1.0,Mississippi State,-0.356408663001516
Kentucky,1.0,Mississippi State,0.8580719709789344
Kentucky,1.0,Mississippi State,1.5564831744113778
Kentucky,1.0,Mississippi State,-0.3648977045566397
Kentucky,1.0,Mississippi State,-1.110440053376724
Kentucky,1.0,Mississippi State,-0.3870531920625861
Mississippi State,-1.0,Kentucky,-0.1613954705182996
Mississippi State,-1.0,Kentucky,-0.09951007546647528
Mississippi State,-1.0,Kentucky,-0.04225479598355531
Kentucky,1.0,Mississippi State,0.9832760023277703
Kentucky,1.0,Mississippi State,-1.0065878474640384
Kentucky,1.0,Mississippi State,0.5940104694937764
Kentucky,1.0,Mississippi State,-0.6918622905019662
Kentucky,1.0,Mississippi State,-1.3489641190682171
Kentucky,1.0,Mississippi State,-0.975003140873074
Mississippi State,-1.0,Kentucky,0.21800579642728657
Mississippi State,-1.0,Kentucky,0.21503172188322936
Mississippi State,-1.0,Kentucky,0.5413772358558367
Mississippi State,-1.0,Kentucky,-0.7198200074736513
Mississippi State,-1.0,Kentucky,-0.2101480918630232
Kentucky,1.0,Mississippi State,-0.14557870576135293
Kentucky,1.0,Mississippi State,-0.0272055547930243
Kentucky,1.0,Mississippi State,0.07853953788708433
Mississippi State,-1.0,Kentucky,1.0316758541779354
Mississippi State,-1.0,Kentucky,-0.0867265022088758
Mississippi State,-1.0,Kentucky,0.713118817138307
Mississippi State,-1.0,Kentucky,-1.3478267095726884
Mississippi State,-1.0,Kentucky,-0.6133197682796006
Mississippi State,-1.0,Kentucky,2.441838816501642
Mississippi State,-1.0,Kentucky,-1.370522997133113
Mississippi State,-1.0,Kentucky,-0.5599630711173074
Mississippi State,-1.0,Kentucky,-0.7648180922332823
Kentucky,1.0,Mississippi State,-0.4251117664036599
Kentucky,1.0,Mississippi State,-1.6177845692937742
Kentucky,1.0,Mississippi State,4.447616801197843
Kentucky,1.0,Mississippi State,-0.1755370905391265
Kentucky,1.0,Mississippi State,2.723820265718208
Mississippi State,-1.0,Kentucky,1.252308359788624
Mississippi State,-1.0,Kentucky,0.0685461557890222
Mississippi State,-1.0,Kentucky,1.339431621541097
Mississippi State,-1.0,Kentucky,-0.3448615690346699
Mississippi State,-1.0,Kentucky,-1.5598563607412999
Mississippi State,-1.0,Kentucky,-1.9849678159112383
Mississippi State,-1.0,Kentucky,0.5159524049537039
Mississippi State,-1.0,Kentucky,0.45202062518853653
Kentucky,1.0,Mississippi State,-0.260480813147824
Kentucky,1.0,Mississippi State,-0.10884898880571914
Kentucky,1.0,Mississippi State,-0.1960512760269193
Mississippi State,-1.0,Kentucky,0.3906282102434897
Mississippi State,-1.0,Kentucky,1.030374170187228
Mississippi State,-1.0,Kentucky,-0.1504912861657514
Mississippi State,-1.0,Kentucky,1.4584612126101248
Mississippi State,-1.0,Kentucky,0.0753631044225715
Mississippi State,-1.0,Kentucky,-4.375278742156514
Kentucky,1.0,Mississippi State,1.213235297672098
Mississippi State,-1.0,Kentucky,1.124751479041831
Mississippi State,-1.0,Kentucky,-0.6656376494811928
Mississippi State,-1.0,Kentucky,-0.3585969852767423
Mississippi State,-1.0,Kentucky,2.3640360341709954
Mississippi State,-1.0,Kentucky,-1.0507069190375147
Mississippi State,-1.0,Kentucky,-1.0598235743711744
Mississippi State,-1.0,Kentucky,0.969070802308849
Mississippi State,-1.0,Kentucky,1.782073148589314
Mississippi State,-1.0,Kentucky,0.0744153184243855
Mississippi State,-1.0,Kentucky,1.426208108739529
Mississippi State,-1.0,Kentucky,-0.6456997217339855
Mississippi State,-1.0,Kentucky,-4.6661097595520395
Mississippi State,-1.0,Kentucky,0.0945451165334843
Mississippi State,-1.0,Kentucky,-0.117578978482432
Mississippi State,-1.0,Kentucky,-0.7006464561644021
Mississippi State,-1.0,Kentucky,-0.1985645621653287
Kentucky,1.0,Mississippi State,0.228690499805612
Mississippi State,-1.0,Kentucky,0.604642460086338
Mississippi State,-1.0,Kentucky,0.6180966231701175
Mississippi State,-1.0,Kentucky,-0.428981456130188
Mississippi State,-1.0,Kentucky,-0.9867640368726639
Mississippi State,-1.0,Kentucky,-0.7292384705322821
Kentucky,1.0,Mississippi State,-1.2442095755088687
Kentucky,1.0,Mississippi State,-0.30656145285021275
Kentucky,1.0,Mississippi State,-0.11988897633582418
Mississippi State,-1.0,Kentucky,-1.0146424556055624
Mississippi State,-1.0,Kentucky,0.0590155037822537
Mississippi State,-1.0,Kentucky,-0.8600630867989052
Kentucky,1.0,Mississippi State,1.0492884058754886
Kentucky,1.0,Mississippi State,1.1518718520444062
Kentucky,1.0,Mississippi State,-1.1590089706435955
Kentucky,1.0,Mississippi State,-0.5817253446000324
Kentucky,1.0,Mississippi State,-0.731914303208444
Kentucky,1.0,Mississippi State,-2.34245384386272
Mississippi State,-1.0,Kentucky,0.07867780591471615
Mississippi State,-1.0,Kentucky,0.49391520882799256
Mississippi State,-1.0,Kentucky,0.0963261532824955
Mississippi State,-1.0,Kentucky,-0.6549914380591
Mississippi State,-1.0,Kentucky,-0.461315207033957
Kentucky,1.0,Mississippi State,-0.21015051797051676
Kentucky,1.0,Mississippi State,-0.12973459591188607
Kentucky,1.0,Mississippi State,-0.05485391340315183
Mississippi State,-1.0,Kentucky,-0.0951556089752721
Mississippi State,-1.0,Kentucky,-0.7140941264416105
Mississippi State,-1.0,Kentucky,-1.0514080750440902
Mississippi State,-1.0,Kentucky,2.4371997582862637
Mississippi State,-1.0,Kentucky,0.0748292871583285
Mississippi State,-1.0,Kentucky,-4.4108516090871
Kentucky,1.0,Mississippi State,-0.7960984337974057
Kentucky,1.0,Mississippi State,-0.02338479795155379
Kentucky,1.0,Mississippi State,-0.1900620608377528
Mississippi State,-1.0,Kentucky,-1.087995077167328
Mississippi State,-1.0,Kentucky,-0.6938325521359872
Mississippi State,-1.0,Kentucky,-0.36514774325411636
Kentucky,1.0,Mississippi State,-0.45260367932203766
Kentucky,1.0,Mississippi State,0.06344953820688644
Kentucky,1.0,Mississippi State,2.0967264794571667
Kentucky,1.0,Mississippi State,0.8268953732448417
Kentucky,1.0,Mississippi State,-1.0250974847844603
Kentucky,1.0,Mississippi State,0.3086426436449319
Kentucky,1.0,Mississippi State,-1.1007355967465617
Mississippi State,-1.0,Kentucky,-0.25037105050665875
Mississippi State,-1.0,Kentucky,-0.10650397917408846
Mississippi State,-1.0,Kentucky,-6.667942669418526
Mississippi State,-1.0,Kentucky,0.8350381090299867
Mississippi State,-1.0,Kentucky,0.7081222799232592
Mississippi State,-1.0,Kentucky,0.4392952971947679
Mississippi State,-1.0,Kentucky,-2.448130075741364
Mississippi State,-1.0,Kentucky,-0.1459509233329291
Mississippi State,-1.0,Kentucky,0.2626174406125407
Mississippi State,-1.0,Kentucky,-1.274151839037744
Mississippi State,-1.0,Kentucky,-0.09227835905853965
Kentucky,1.0,Mississippi State,0.492815788283091
Kentucky,1.0,Mississippi State,-0.6012286044357436
Kentucky,1.0,Mississippi State,-0.6226112747362205
Kentucky,1.0,Mississippi State,0.3376380140757167
Mississippi State,-1.0,Kentucky,-0.1142886249388964
Mississippi State,-1.0,Kentucky,-0.6509048869110972
Mississippi State,-1.0,Kentucky,-0.15705136842868495
Missouri,-1.0,LSU,-0.2957674139440157
Missouri,-1.0,LSU,0.0761799593184067
Missouri,-1.0,LSU,1.735639362307615
Missouri,-1.0,LSU,4.5617032120393155
LSU,1.0,Missouri,1.2227390832564555
LSU,1.0,Missouri,-1.4648790767761521
LSU,1.0,Missouri,2.967525025310164
LSU,1.0,Missouri,-0.1055620972164722
LSU,1.0,Missouri,-2.503450175361065
LSU,1.0,Missouri,0.6658964926032382
LSU,1.0,Missouri,2.6631890541096603
LSU,1.0,Missouri,-0.5771900769120965
LSU,1.0,Missouri,1.1569971196423126
LSU,1.0,Missouri,2.052489771065277
Missouri,-1.0,LSU,-0.1674744380827829
Missouri,-1.0,LSU,-1.441164235691211
Missouri,-1.0,LSU,0.0479774442901393
Missouri,-1.0,LSU,-0.6824381663724699
LSU,1.0,Missouri,1.055003151701347
LSU,1.0,Missouri,0.52717218503799
LSU,1.0,Missouri,-0.6444304221563134
LSU,1.0,Missouri,1.163526432589247
LSU,1.0,Missouri,-0.854701227650125
LSU,1.0,Missouri,2.067936525322223
Missouri,-1.0,LSU,0.604642460086338
Missouri,-1.0,LSU,-0.9937966012014892
Missouri,-1.0,LSU,2.371609827263165
Missouri,-1.0,LSU,0.1057711896973057
Missouri,-1.0,LSU,0.694592772303878
Missouri,-1.0,LSU,0.472919396686684
Missouri,-1.0,LSU,-0.0495033507035224
Missouri,-1.0,LSU,-0.188944603567995
Missouri,-1.0,LSU,3.0604640291569574
LSU,1.0,Missouri,-0.7029700220436519
LSU,1.0,Missouri,0.4833825674180429
LSU,1.0,Missouri,-0.6013143962559822
LSU,1.0,Missouri,2.7000843622660575
Missouri,-1.0,LSU,0.604642460086338
Missouri,-1.0,LSU,-0.9937966012014892
Missouri,-1.0,LSU,1.513905620156982
Missouri,-1.0,LSU,0.4029960638370333
Missouri,-1.0,LSU,-1.6172366428586402
Missouri,-1.0,LSU,-1.1501149265475323
LSU,1.0,Missouri,-0.5824837756999947
LSU,1.0,Missouri,-0.7953313095977654
LSU,1.0,Missouri,0.4233868352097956
Missouri,-1.0,LSU,0.604642460086338
Missouri,-1.0,LSU,0.4226018660572333
Missouri,-1.0,LSU,0.1100844824489312
Missouri,-1.0,LSU,-1.2967779043312504
Missouri,-1.0,LSU,3.3341294419580816
Missouri,-1.0,LSU,-0.1975844330204505
Missouri,-1.0,LSU,-0.7170623106570665
Missouri,-1.0,LSU,1.2489987958871307
Missouri,-1.0,LSU,2.5687227212923744
LSU,1.0,Missouri,-0.7029700220436519
LSU,1.0,Missouri,-0.34710487712173865
LSU,1.0,Missouri,0.22917304828379947
Missouri,-1.0,LSU,-0.7342478781140684
Missouri,-1.0,LSU,2.275707493063708
Missouri,-1.0,LSU,0.9888026124442585
Missouri,-1.0,LSU,0.3037840163725374
Missouri,-1.0,LSU,0.2360039077808606
Missouri,-1.0,LSU,0.08067951505409
Missouri,-1.0,LSU,-1.0353609301617226
Missouri,-1.0,LSU,-1.61831860488331
LSU,1.0,Missouri,-0.7029700220436519
LSU,1.0,Missouri,-0.2284411734150149
LSU,1.0,Missouri,-0.22421028645399854
Missouri,-1.0,LSU,0.07707751106059126
Missouri,-1.0,LSU,-0.089262835273046
LSU,1.0,Missouri,2.1543879158283823
LSU,1.0,Missouri,0.1032144590601496
LSU,1.0,Missouri,-0.9116033523581566
LSU,1.0,Missouri,-1.084653861890837
LSU,1.0,Missouri,-0.016571396914132
LSU,1.0,Missouri,1.900352237473006
Missouri,-1.0,LSU,1.320854515577646
Missouri,-1.0,LSU,0.9154886720223024
Missouri,-1.0,LSU,1.094285718541039
Missouri,-1.0,LSU,2.747126213580334
LSU,1.0,Missouri,6.0777551197213215
Missouri,-1.0,LSU,-0.1142886249388964
Missouri,-1.0,LSU,-0.7409105172171424
Missouri,-1.0,LSU,0.131518824042689
LSU,1.0,Missouri,-0.34929852451643395
LSU,1.0,Missouri,1.065387657932317
LSU,1.0,Missouri,0.3333748010525683
LSU,1.0,Missouri,1.1826771066294377
LSU,1.0,Missouri,-1.1496266880203319
LSU,1.0,Missouri,0.0693024625266947
LSU,1.0,Missouri,-0.8518669996526445
Missouri,-1.0,LSU,-0.3147690788048898
Missouri,-1.0,LSU,2.0930510572128718
Missouri,-1.0,LSU,1.4045305162128212
Missouri,-1.0,LSU,0.4808506623418918
Missouri,-1.0,LSU,0.0790402371080084
Missouri,-1.0,LSU,0.160182374685461
Missouri,-1.0,LSU,2.632296813795493
LSU,1.0,Missouri,0.0945451165334843
LSU,1.0,Missouri,3.2632078807796567
LSU,1.0,Missouri,-0.4710467974920665
LSU,1.0,Missouri,-0.3780397306678172
LSU,1.0,Missouri,-0.9284598594271305
Missouri,-1.0,LSU,0.786411493939208
Missouri,-1.0,LSU,1.323011740087587
Missouri,-1.0,LSU,2.11378463266408
Missouri,-1.0,LSU,0.822744433007502
Missouri,-1.0,LSU,-0.9312778632790233
Missouri,-1.0,LSU,-1.7005095943449398
LSU,1.0,Missouri,1.3117286283304017
LSU,1.0,Missouri,0.6402126346324764
LSU,1.0,Missouri,-0.6351269961541294
LSU,1.0,Missouri,0.8905790030076574
LSU,1.0,Missouri,-0.402662020534962
LSU,1.0,Missouri,-0.989465981077233
LSU,1.0,Missouri,-0.3757051670935816
Missouri,-1.0,LSU,-0.8061936161441414
Missouri,-1.0,LSU,4.502723868084097
Missouri,-1.0,LSU,0.075249150719522
Missouri,-1.0,LSU,2.43857769152992
LSU,1.0,Missouri,1.612438422209995
LSU,1.0,Missouri,-0.4309799951978805
LSU,1.0,Missouri,1.6557770668126877
LSU,1.0,Missouri,-0.8772679222659558
LSU,1.0,Missouri,1.3537730740240443
LSU,1.0,Missouri,0.204023160418757
LSU,1.0,Missouri,-0.031801395350917
LSU,1.0,Missouri,-0.023063540640796
LSU,1.0,Missouri,1.676834974590944
LSU,1.0,Missouri,-0.962330962352563
LSU,1.0,Missouri,-0.553645991706544
LSU,1.0,Missouri,-0.331755745676551
LSU,1.0,Missouri,-4.214246025143899
Missouri,-1.0,LSU,-0.20239104774718264
South Carolina,-1.0,Vanderbilt,-0.9864556271674072
South Carolina,-1.0,Vanderbilt,-0.5706151419644927
South Carolina,-1.0,Vanderbilt,-0.3519000143942872
Vanderbilt,1.0,South Carolina,-0.600458473868767
Vanderbilt,1.0,South Carolina,-0.7094238664971115
Vanderbilt,1.0,South Carolina,-0.6179066620290774
South Carolina,-1.0,Vanderbilt,0.3906282102434897
South Carolina,-1.0,Vanderbilt,-0.9142250210409683
South Carolina,-1.0,Vanderbilt,1.7677559422534193
South Carolina,-1.0,Vanderbilt,-0.921128701529616
South Carolina,-1.0,Vanderbilt,0.0807343227685885
South Carolina,-1.0,Vanderbilt,2.0145138214324394
South Carolina,-1.0,Vanderbilt,-0.9031999321620817
South Carolina,-1.0,Vanderbilt,0.4185748404710667
South Carolina,-1.0,Vanderbilt,0.847780420056351
South Carolina,-1.0,Vanderbilt,-0.402662020534962
South Carolina,-1.0,Vanderbilt,-0.2716072586756635
South Carolina,-1.0,Vanderbilt,-1.664246207160824
Vanderbilt,1.0,South Carolina,0.9104368550610653
Vanderbilt,1.0,South Carolina,-0.0753987460310786
Vanderbilt,1.0,South Carolina,0.2344273862733788
Vanderbilt,1.0,South Carolina,2.4629324331997573
Vanderbilt,1.0,South Carolina,0.931764292659455
Vanderbilt,1.0,South Carolina,-0.5407368654433835
Vanderbilt,1.0,South Carolina,0.692080272014433
Vanderbilt,1.0,South Carolina,-0.234891535825625
Vanderbilt,1.0,South Carolina,-0.2954261778871175
Vanderbilt,1.0,South Carolina,-0.439164857065867
South Carolina,-1.0,Vanderbilt,-0.5586693796725282
South Carolina,-1.0,Vanderbilt,-0.1137800925114032
South Carolina,-1.0,Vanderbilt,2.688324486409728
South Carolina,-1.0,Vanderbilt,1.3187741499025627
South Carolina,-1.0,Vanderbilt,-0.5726354907928038
South Carolina,-1.0,Vanderbilt,-0.9270145354473147
South Carolina,-1.0,Vanderbilt,-1.0318938709800367
Vanderbilt,1.0,South Carolina,1.0378360233616295
Vanderbilt,1.0,South Carolina,0.1013022957032704
Vanderbilt,1.0,South Carolina,0.881884677547804
Vanderbilt,1.0,South Carolina,0.604430197794702
Vanderbilt,1.0,South Carolina,-0.291297448934314
Vanderbilt,1.0,South Carolina,-0.153951411495747
Vanderbilt,1.0,South Carolina,0.098083311140398
Vanderbilt,1.0,South Carolina,-4.131095037342412
South Carolina,-1.0,Vanderbilt,1.791414471275493
South Carolina,-1.0,Vanderbilt,1.3816838899351875
South Carolina,-1.0,Vanderbilt,-0.2425455708702876
South Carolina,-1.0,Vanderbilt,1.150899831387264
South Carolina,-1.0,Vanderbilt,-0.115434326453789
South Carolina,-1.0,Vanderbilt,0.233934295436585
South Carolina,-1.0,Vanderbilt,0.180455398775288
South Carolina,-1.0,Vanderbilt,1.62017781444464
South Carolina,-1.0,Vanderbilt,-0.962330962352563
South Carolina,-1.0,Vanderbilt,-0.644478046589855
South Carolina,-1.0,Vanderbilt,-0.24092369079324
South Carolina,-1.0,Vanderbilt,2.785753974856101
Vanderbilt,1.0,South Carolina,-0.5586693796725282
Vanderbilt,1.0,South Carolina,-0.39643150107339764
Vanderbilt,1.0,South Carolina,0.03742252342861186
South Carolina,-1.0,Vanderbilt,-1.1496266880203319
South Carolina,-1.0,Vanderbilt,-1.1497440502195886
South Carolina,-1.0,Vanderbilt,1.0711088656738745
Vanderbilt,1.0,South Carolina,-0.30809127134716
