school,OFF_ALL_raw,OFF_ALL_adj,DEF_ALL_raw,DEF_ALL_adj,OFF_PASS_raw,OFF_PASS_adj,DEF_PASS_raw,DEF_PASS_adj,OFF_RUSH_raw,OFF_RUSH_adj,DEF_RUSH_raw,DEF_RUSH_adj
BYU,0.1782640983164691,0.18382083551618014,-0.08016439231971353,0.09093704054671384,0.326216341628482,0.24910908601962525,-0.1725810742964506,0.11017306714410931,0.013333728722749764,0.12550384660850294,0.04269776670687267,0.11193020548137364
California,0.07448470091489706,0.1556167091360967,0.12485969115075465,0.15241732416499817,0.2653695506743626,0.23019924760691443,0.01601332462858215,0.1843477388148615,-0.15219105817446826,0.10711675684440652,0.2554753309773617,0.14620673361005274
Central Michigan,0.04232353925641851,0.1288020727872381,0.2833124460930909,0.2053359445964091,-0.11195831849370261,0.12982052136919622,0.32422990425374215,0.2402167584025742,0.2329047763989993,0.16020386924632463,0.24733330184838026,0.16742393178324294
Charlotte,0.03741321872049208,0.1401730810699276,0.14940241617626976,0.17459619092686496,0.015605329678561354,0.17995225037133603,0.346344461987577,0.23522230114146692,0.10702457332089972,0.13280262626532213,0.05585494441589878,0.13754298455743807
Cincinnati,0.1673785282951164,0.17330425520488546,0.1745828746121791,0.17820553278596202,0.25848816879271747,0.2316268786662703,0.20673167139910953,0.2185582539420411,0.05633865393866508,0.12221766949740671,0.12054553533201946,0.14184766404366317
Clemson,0.3044452964971774,0.20635498235949928,0.2035370361562999,0.18948178612857317,0.3267012116711148,0.2505882724437983,0.14346254814027293,0.2016103794461144,0.2939164755149129,0.16624871926107124,0.2913382109489547,0.18026547184668287
Coastal Carolina,0.2733152684697433,0.20293244012776024,0.052716281085809134,0.14198563604463635,0.5208977487656946,0.27653964512655305,0.13344304940428647,0.20197765610205423,0.16499793334026458,0.15823285492389538,0.13226936031894174,0.13701474641254546
Colorado,0.1388532997893762,0.16528180242537097,0.1069325048736115,0.14678693062211753,0.1172481878464115,0.17944306480284702,0.07743989371925462,0.18631557904386742,0.25925345171745084,0.16643921657070831,0.15425240567615384,0.13335420659227326
Colorado State,-0.0013824721675433228,0.12468317876314072,0.3255572886381094,0.2201106004926543,-0.015125240375230302,0.1622463557156528,0.4109061160703493,0.28380084502187214,0.02744637167895316,0.12273115690577054,0.20489170502701162,0.1510309670380391
Connecticut,-0.06857845958300415,0.12938279891001314,0.38773328084001746,0.20975339906680188,-0.088356543418928,0.1694726551826477,0.6928099335004752,0.2947566037007775,-0.04456221492509664,0.12832473279251536,0.11897527730580473,0.13296288324845976
Duke,0.12221850305431907,0.16974356015234654,-0.057621690707989344,0.1277585833426998,0.29588864089433886,0.2412506588814606,-0.06235786420565671,0.1768523715551237,-0.13828670370571064,0.11171052707387641,-0.05288551721032198,0.11348105204514732
East Carolina,0.05867351661077277,0.15579109222700327,0.06173078088688106,0.1464137617652836,0.17544866866788478,0.22436757124407045,0.17462824653268424,0.22078765388856392,0.06168598457354772,0.13306264009443663,-0.057617968510110855,0.10147218635896335
Eastern Michigan,0.05630349036218802,0.11366914827868672,0.30470521196978867,0.22639758881096986,0.06308385567268508,0.15044343749626288,0.3871666817882213,0.273892887941197,0.049585330238025804,0.11003060209688971,0.27743402536821943,0.1850358455311365
Florida,0.01820642461242292,0.13197036864036818,0.38887623124871684,0.24232424195207702,-0.06276560787134039,0.1566534706433867,0.6975710765869243,0.3203886662775559,0.16777819153750417,0.14191287050187198,0.19504458417588894,0.16948467921062885
Florida Atlantic,0.09631313763868742,0.1408243213600372,0.13218896595209795,0.15845570483345284,0.06106190689702524,0.16554905578857204,-0.014299619414134143,0.15909985833525397,0.16259920188797775,0.13797279354937952,0.22458423784300277,0.17474387924173373
Florida International,0.08658224491738467,0.14936303435555107,0.2077250340280313,0.18303102098172877,0.05852134598069302,0.17850935382899158,0.0652336951852419,0.16737952303948742,0.11550714555513288,0.14021466757819634,0.3692155294340927,0.21713626767014463
Florida State,0.09946829834127294,0.13718976447264808,0.2330598248168782,0.19430612403338005,0.1311858340151517,0.17692964263677002,0.438505983216589,0.2849175545931325,0.04421839749000029,0.11715358658070793,0.1448304224959439,0.1524761091886333
Fresno State,0.09870135079924303,0.14338124944100075,-0.08340093161808214,0.09950185147503554,0.11763821100583835,0.19199779483085208,-0.20152819031060795,0.1137196649987647,0.06397010305036972,0.11658517405251902,0.04782525146172983,0.12168761288300653
Georgia,0.247818591689035,0.20772485358231088,-0.05151148584460428,0.09521376806778477,0.4031629645114415,0.2731238313870024,-0.14103477545735454,0.12756025402583837,0.10382160358517128,0.145493532026283,0.06873749044543051,0.11329238316399523
Georgia Southern,0.22175236352996414,0.17720329737419788,0.46900827633329184,0.27538875067376695,0.250588749833786,0.22024038767950335,0.46240853329704074,0.29241002238401903,0.16539417307392312,0.14180148695167952,0.42878160475968957,0.2154858697456961
Georgia State,0.15077151170395278,0.15931567303727787,0.35620208144949345,0.21918918525427594,0.1696974784134471,0.19085604280206153,0.3856128593704635,0.24574196360751474,0.12750188050375486,0.1446794846289693,0.3263244657837461,0.18454533939142787
Georgia Tech,0.3983462623133627,0.2620625100272107,0.1935356145223659,0.1781760136912852,0.5231810137267282,0.3248609844423987,0.3195125606038749,0.25081741255806256,0.3506128942051253,0.20512306649194237,0.040963535379204996,0.1143032714492389
Hawai'i,-0.060218093168798226,0.11022900582494298,0.024022612593045684,0.15443926046167522,-0.011812980907359879,0.15674024519300123,0.1403968340766839,0.21333958472182618,-0.18144958701037578,0.10406181743285985,-0.22812153395483717,0.11519301338191407
Houston,0.04776506933712694,0.12225862358995293,-0.06179760532239139,0.09974495616009983,0.07727465367756901,0.17919085564688272,-0.058784053102482255,0.15550090810008665,0.036641343623667784,0.1044845885780446,-0.06420844709831869,0.08448506532264277
Illinois,0.24205554895471054,0.18720115116149055,0.06995524048734414,0.15171441436690725,0.4473854946716615,0.28356791343575377,-0.03328202171188601,0.1677699960452358,0.061133911612380416,0.10999439577936823,0.20520601506667957,0.16278598970443364
Indiana,0.4080158577341564,0.25463888825861414,0.023181253837669485,0.1339176703302188,0.6406833158057329,0.3414100511119368,0.021685056843873122,0.17664781151165654,0.2865319530893003,0.17423122359298487,0.03692059213022914,0.12366257045070464
Iowa,0.1325952854495534,0.1433469913398648,0.08297667012564301,0.15356399659518283,-0.001831954271846316,0.16335331977706652,0.23812305704601458,0.22683506125718159,0.2278854806951026,0.14559988894388678,-0.05688241529027324,0.11534946098758568
Iowa State,0.10913591246926768,0.17040959481699033,-0.04295900524775051,0.12374172536695285,0.28936682268063396,0.23565666698555107,-0.2931911005624386,0.14380204621812678,-0.11694969267753469,0.11898863596922607,0.15993188284523985,0.13664148783487154
Jacksonville State,0.1014788935386283,0.14244802490344555,0.34724155249480754,0.2537464176496087,0.3069705045128366,0.2510451778007585,0.4999825126847195,0.33095119423692704,0.03963746882606501,0.11267690005603109,0.23686669805100255,0.17673840429121418
James Madison,0.14940241617626976,0.17459619092686496,0.03741321872049208,0.14017308106992754,0.346344461987577,0.23522230114146694,0.015605329678561354,0.179952250371336,0.05585494441589878,0.13754298455743807,0.10702457332089972,0.13280262626532213
Kansas,0.18139712616865067,0.19147207196427365,0.07176435175145209,0.1381734565942206,0.028073304549212304,0.18693850225321385,0.07795669802358961,0.18384047448525936,0.3379129272567153,0.19824488989111233,0.06970208727505148,0.12263958973296674
Kansas State,0.364994531074879,0.23152270893710514,0.1660674963184294,0.15967178354337108,0.41436100662742376,0.2641422532109076,0.357193280817002,0.2474597135454761,0.3299371788708979,0.19104685732139498,0.09750466033261762,0.1320520620206578
Kennesaw State,-0.008724523238169305,0.11560015649828914,0.29680935785643064,0.22151960399100257,0.1609836128662383,0.2153514030816644,0.4257463248105986,0.2886038290032746,-0.09375710171617263,0.0711992357305662,0.1615392180185673,0.14744044040934184
Kent State,-0.008251450731809322,0.1352754229893074,0.45105163780013735,0.25334301529667297,0.11885551181825064,0.19802725498345186,0.45157619088772466,0.2783294002381578,-0.15253855444822542,0.0910641883554339,0.5383963961534094,0.237113847018617
Kentucky,0.013911997191220653,0.10959296232861403,0.019759074935291877,0.12823872568911782,-0.20553843265536348,0.10544386918442418,0.2995435195097948,0.2474390005869358,0.18418883246191914,0.13975995839509875,-0.1800264383696694,0.06823246180099485
Liberty,0.26477298693913326,0.19368831938685926,-0.053770426501811845,0.1083114849760409,0.41069848948174875,0.2619699177057368,0.023260051394862633,0.17730337049043146,0.1927872398245971,0.15138286225504138,-0.01931285483908744,0.10375570616988836
Louisiana,0.5147302252767438,0.23892464044588796,0.13394720932927534,0.1713156103111007,0.4533033794485884,0.24306104243467164,0.5399142818022008,0.24666147660459756,0.5505625520098346,0.22072389509937845,-0.01265201128594776,0.12003558949238567
Louisiana Monroe,0.0508345102382287,0.14208866449254043,-0.0012182452730384874,0.14280628789402078,0.13284877308856516,0.21720449195741726,-0.1533807941676557,0.1543994596638307,0.022307810116372534,0.10024328511884296,0.26955071570287054,0.16564964901028603
Louisiana Tech,-0.0024462098230749302,0.15247027502720628,0.2328081665144621,0.19297295884461912,-0.008847837050486418,0.18763739782843572,0.31813003047975813,0.2447253671160035,0.14665152234077045,0.1480050326281928,0.15236183763289726,0.14391712331454753
Louisville,0.551970570696301,0.23770579275056858,0.10877654825093813,0.17282619721015827,0.6070659092245321,0.2719017995388138,0.21069956771938825,0.2165562709177263,0.4984056582382984,0.18922358017811802,0.00685352878248804,0.13520618807027002
LSU,0.2121559888301,0.20687888697106055,0.28686775485821936,0.20323495432648014,0.2912283106823332,0.2717936741499915,0.35464026042502256,0.25156297370198205,0.097141702499579,0.1372943343575858,0.23887104437411996,0.15872179460108202
Marshall,-0.11334881829053164,0.12955235595822168,0.11962939698614247,0.1507252351341101,-0.23823301338563402,0.15485606686419254,0.032078418531439175,0.19608884358264345,0.23076015627320334,0.15667385588532856,0.16422035479249855,0.1341817716942239
Maryland,0.27614809119969697,0.2176800516021803,0.12203963776603009,0.16611346393205012,0.44610782026442447,0.3128418195095426,0.17037273413282228,0.2038354634727067,0.09359875257461925,0.11998844010344907,-0.00034770732870069497,0.11445886425887462
Memphis,0.20108635595430135,0.1696581840813998,0.11231929676269656,0.15854982536607495,0.27682989039355804,0.22158877529608667,0.11490659231259695,0.1973714543277207,0.10408147851455156,0.1261768919061864,0.10916279619181811,0.13885481674952213
Miami,0.5963698558734682,0.3015028631378212,-0.17965022607602213,0.07751487763507459,0.8315918280054768,0.38604340687348077,-0.293847326124974,0.08643883579130249,0.31575849435157627,0.18160727818492045,0.05526242264763905,0.12781761224923238
Miami (OH),0.0019646732436638956,0.11409582248128959,0.1197793485515229,0.16711341504053423,0.04640988434672894,0.1614959665772725,0.08919945587352113,0.1875814632918981,-0.09277380305497478,0.10183238954392718,0.15443656025325822,0.1583285668776249
Michigan,0.1774211794347026,0.1739810361535076,0.06630675587090361,0.13620539667700265,0.11623989564530512,0.19801923552467907,0.19112663249913267,0.19858699867907534,0.22904288763200673,0.15580405123340907,-0.106679158839267,0.09090285639709542
Michigan State,0.06525988407474208,0.13891418196165178,0.045850649364791836,0.12446601957486678,0.18955371664166798,0.22303035411315375,0.1755561926489607,0.20058930567092897,-0.06295848652969444,0.0848268006098496,-0.037510349256802654,0.09893943310284148
Middle Tennessee,0.1463704249677654,0.16629745342885666,0.6071308478203449,0.3160303162009024,0.3652917157845576,0.26100286310304616,0.9076198449753231,0.418201977685532,-0.252153841047612,0.07574661293526917,0.32451056176157095,0.18358454125519347
Minnesota,0.19939339424544336,0.1686752693846065,-0.05601552814291157,0.11552067726867325,0.06339796726892655,0.1757714816069398,-0.17630320517121198,0.13027932770573758,0.3123919786336724,0.17176053038680386,0.05585388512738952,0.13667327741717364
Mississippi State,0.14266553220347358,0.1747068331762818,0.27741188993114985,0.21081051359890995,0.2819433254706691,0.2461320838866047,0.4244162493018395,0.2652807360226115,0.06333399408793385,0.13200634742898168,0.20684979743321885,0.16167249137332437
Missouri,0.30277241345779066,0.21009806891717986,0.06722812614947052,0.1507251041475908,0.3671600991312599,0.26485577495100093,0.19691568209802454,0.2153759231825779,0.266980789144008,0.1647698442459107,-0.062459429799083484,0.10856347021926853
Navy,0.2231544321145863,0.17324501272127532,0.06041584436861669,0.17423867928929435,0.610474326594419,0.24235581377911294,0.13899992453226523,0.22381570752751104,0.19659038682952856,0.13752269864904748,-0.05355088672446302,0.13462545976389478
NC State,0.009347949118089548,0.1183520957700544,0.09021997327164713,0.13832721004044615,0.05537948646359742,0.17965211907427778,0.05357453235620367,0.17671995883782377,-0.034944050051456746,0.09613329501227114,0.16371751213065713,0.1402013617512734
Nebraska,0.2057940043402792,0.1729290476546814,0.09756086673959405,0.16253154670839368,0.18576090065390247,0.20328482848878704,0.0633802787120506,0.18817152941752147,0.22257172867761973,0.1526205009865555,0.2730788962041366,0.17047297309110665
Nevada,0.14123485272697048,0.1443610564094204,0.22275974798139606,0.20463208591842938,0.2287076743538352,0.22458978658359144,0.25872929259892624,0.24718177281943401,0.09273975386818255,0.10663869608397325,0.18142632390335695,0.15612927969074833
New Mexico,0.28098283921504247,0.21830426105296874,0.5802212216680823,0.2920118758486358,0.3473703733548763,0.26378924366702594,0.7737242024759595,0.3638591749223998,0.19141235664542544,0.1646940370234337,0.4353263641515629,0.1977665172136464
New Mexico State,-0.1548674343519523,0.08210760792233188,0.29067791128541026,0.2190822392893104,-0.09830135826642386,0.15801538263877435,0.32269145214663064,0.2475583140171208,-0.0810679963519019,0.0887533294643415,0.2573179996397298,0.17945981666882643
North Carolina,-0.03414096202002449,0.14710527810274082,0.1352134786379962,0.1611090598490044,-0.21586751164419574,0.17358900819154202,0.10438098300987103,0.2095389454397223,0.11613000915396018,0.14868150409825742,0.1341255768267916,0.13121779301472353
Northern Illinois,0.138205223839124,0.19204323425443964,0.16691890194288136,0.15291616601056596,0.3411847517339546,0.25043960346374045,0.14863643880235547,0.2066169306579211,0.04594180206874646,0.1404994381629482,0.28878664318760816,0.14227764665034717
North Texas,0.20433863369136704,0.1938521141998684,0.5088364419801567,0.27942254100800135,0.3051299758273688,0.25089134744204344,0.5904150979580379,0.33943418082551935,0.09602554960491745,0.14182623496422556,0.4065587240377384,0.19228582453164036
Northwestern,0.030080005155380403,0.13102540016032882,0.04693119613827682,0.13801217630424156,0.00887240823486447,0.16876929845836838,0.15838822280591872,0.20599607962137367,0.051613872797750426,0.12096859613393958,-0.14115253636336889,0.08960137287084816
Notre Dame,0.30833453252697945,0.23287284924615248,-0.02594391003543966,0.08494390488030698,0.21217282701396506,0.21948582871187297,-0.13001093195876304,0.10609801063738801,0.4293762441542133,0.2438933196191412,0.06042457660268443,0.11068734218203655
Ohio,0.16472207738810665,0.1590887722447474,0.3045008055135952,0.20448011217484277,0.11163418514111102,0.17876643872902837,0.4775431124725993,0.28327566598808374,0.22417833030528284,0.1646501940376896,0.10021051129610757,0.13331166298469593
Ohio State,0.5329298690383814,0.2717321240701118,-0.20863068031826856,0.0724292271193897,0.5370747498016821,0.30091559437850246,-0.2327074220304709,0.1259561537302075,0.5003316181681797,0.21262001745719183,-0.11477864208812374,0.09291647627381386
Oklahoma,0.08619497473452052,0.1253711908992808,-0.00022431752459753257,0.12537278446142364,0.034819300191415985,0.1494433411319059,0.17004486995423818,0.2078061016031675,0.13655330918766256,0.12555621352846072,-0.08773635604745812,0.09432262676331225
Oklahoma State,0.31766392464691257,0.2205114707654009,0.08954456666988381,0.1390583771714438,0.490651009489289,0.29371524654748493,0.07177393547433264,0.17878206273320424,0.06971576970617294,0.13347514146918543,0.12847819623664528,0.13137761353395022
Old Dominion,0.07911660544807686,0.14291260166323017,0.11235295043822442,0.15163378728672508,0.02618828504708896,0.16850320321429005,0.08617076560476716,0.17240261446752864,0.1556612441131762,0.14082311060276814,0.16136321731093864,0.16088731860706285
Ole Miss,0.6005946145257215,0.2983028931400272,-0.09931285421713745,0.07936638804129632,0.746069918751266,0.33805906447354983,-0.029374818513686656,0.12730736513508084,0.5050957283690667,0.24606953173163418,-0.19039448348290205,0.08247876051945978
Oregon,0.4741058492299885,0.2624970441451359,0.15921404525764277,0.15056631933203984,0.6172877351548205,0.3150437177932802,0.06566264833448998,0.16926193798416905,0.3649672530327011,0.19348417623225372,0.3460866691990144,0.17720965565515454
Oregon State,0.1698597634722182,0.17458068600726628,0.31107389948018205,0.21090870302433928,0.1537250323138451,0.20972626175107364,0.28547006481674814,0.2321548408992174,0.21732239141016677,0.16403421008919938,0.33398259365272814,0.18723653962974338
Penn State,0.3627513301596595,0.22731082327463728,0.1317435502106156,0.157450428889665,0.7347062226551545,0.31697915212538846,0.20047482178784096,0.2125221157461314,0.1669855972672937,0.15374522132667656,0.053985064345210484,0.11743533213083414
Pittsburgh,0.30464309995286504,0.20727336381220524,0.1304443708383641,0.16689709149399232,0.3997745914412693,0.27545027944040656,0.3221200422975094,0.2681121354593651,0.24593855516601792,0.161646508456191,0.01714380269722188,0.1089562899696564
Purdue,-0.2726690324122537,0.1040818894495903,0.5689643185634501,0.2604820215646251,-0.3881212653696718,0.14464695085230267,0.31787449039296284,0.23917328673916596,-0.10300983743402,0.11472016804198143,0.746564440927941,0.24834957693732157
Rice,-0.09036265494016914,0.09570588107728827,0.1775904405391025,0.18515635067923236,-0.18220396328026536,0.11090692450631823,0.18624711156224777,0.21118450418062965,0.0815454350297546,0.1353835624930424,0.15733730422032774,0.1578459028004835
Rutgers,0.44200940438938385,0.21641929407908372,0.11566530958178088,0.18071041778780741,0.6625225998405959,0.27167484349027893,-0.17577723145401944,0.17193585260596875,0.3240604858922239,0.16427523538794236,0.559164828549303,0.19236538273099663
Sam Houston State,0.15389031787754834,0.17131147181792303,0.22839306570438025,0.17321998804910507,0.3919966006593934,0.25917956313069873,-0.059242678513931404,0.15193620244507278,-0.052195774683684755,0.11272231596496528,0.4917215639324121,0.20367595039299863
San Diego State,-0.035705093595027666,0.1231045831195931,0.19159232005101376,0.185725187884529,-0.11772570142358138,0.17015183091835248,0.20669234992469632,0.2226741901587653,0.04631551423352605,0.11907998778939705,0.18359818658847593,0.15919933203169423
San José State,0.08731977443234275,0.1332322010651476,-0.07334565065629826,0.10675545937916943,0.41797085363695363,0.26600105252909745,-0.1492561743704445,0.14683800357170174,-0.33189855813064606,0.03572067087536297,-0.01734438915763619,0.10459749580767011
SMU,0.039919109582075084,0.13251787773237964,0.03239843177128128,0.12200775947827404,0.0951065720915958,0.19450759292451344,0.0826930327905192,0.17654273895821487,-0.02475369804626951,0.1006239501576428,0.02893692556576773,0.11428044033485718
South Alabama,0.3351195555456464,0.2061851330180263,0.30275646332411343,0.2230582434093062,0.3984152585741158,0.2510434130307569,0.48200969188481374,0.30589954483476706,0.2794011633614083,0.16930482430780167,0.12015329159605212,0.13247896707026077
South Carolina,0.11563245785960347,0.14590682295137508,0.027561622460242692,0.11849335286211196,0.17582199619299552,0.2067535989991454,-0.10827759213326645,0.09944272324403908,0.10477428954000019,0.12075464961659077,0.18965279370268606,0.16402117364336316
Southern Mississippi,-0.11888345405704022,0.14726115229109957,0.36306115837543357,0.20714487738640544,-0.15540724218423596,0.173362436250191,0.45170529852288116,0.2575971782853629,-0.042183498989929166,0.13996336702110357,0.29053413461843103,0.1542202180519476
South Florida,-0.0370030726308729,0.15610995370861835,0.27179807597155314,0.16531705602098837,-0.22899519051325506,0.15585125385789306,0.3158040446874417,0.21786036271651268,0.1627734961215734,0.16780744165633107,0.2373069113023432,0.13650416653958847
Stanford,0.09920440404973703,0.14171456465191318,0.24717113962679532,0.18712656931378033,0.09609198411942185,0.18541158499033142,0.3893113646720651,0.24094029485538035,-0.007349838133485856,0.1104757760724206,-0.03314867872590913,0.13368192990117156
Syracuse,0.3630122724109166,0.23004984632411002,0.203501645660907,0.18244604990850471,0.5791431907580058,0.33363503262244465,0.22971766094668555,0.21568795806430255,0.05121684922167315,0.11116768408452836,0.19428547815763508,0.1587372921418959
TCU,0.3069716729310918,0.22258958241944926,0.2773678208664112,0.19841011125863275,0.5033211240501537,0.311000879345198,0.3402032837085974,0.2577603266848645,-0.1435363029470882,0.08131007908893692,0.21717313379437478,0.15238263511268726
Temple,-0.0541944838576601,0.08755321892428401,0.2213431862699541,0.1938112168916656,0.007369444474969775,0.13966551743233827,0.25006886479915985,0.23338936034668514,-0.028496237502129106,0.09971760375359745,0.22413470072867198,0.170297392341923
Tennessee,0.4014796930341328,0.24618244221604546,-0.14579560836221894,0.09702582822540691,0.42186891366854035,0.26734650189236375,-0.20830951856933966,0.14092279864134188,0.39128508271692897,0.20390265742218508,-0.16777555983510303,0.0906079281562903
Texas,0.33616776073065135,0.2335133287140711,-0.004540254301698128,0.12329528122896073,0.5406316918851435,0.31734204422440465,0.04868347775935476,0.18417091956708437,0.14010645688387813,0.14581407632175664,-0.06178087180132105,0.09969502150476522
Texas A&M,0.1819652567076497,0.18009423876496,0.12721587207139026,0.15391785060714516,0.18773917135806528,0.2222611500077138,0.1748140503988276,0.2178551983260213,0.17891967535358438,0.15784655326077005,0.08057572663236655,0.11593827891549821
Texas State,,,,,,,,,,,,
Texas Tech,0.3377179661408733,0.2242245074291776,0.06876545915895316,0.13143705700348357,0.34220424275534433,0.2533136284826572,-0.21265831932485185,0.11158974583544004,0.33106091051940006,0.18450689448936167,0.2551337722448304,0.1728616384283761
Toledo,0.20946745744926198,0.18244747715341228,0.12277395528176943,0.1612653330896951,0.5489668572209295,0.29687905337105314,0.18324482208062598,0.21273820009035382,-0.05576644862235333,0.09482487302471897,0.03962651343334163,0.11990753843882834
Troy,0.17938150648903353,0.17843926937859458,0.31397903927329684,0.24032909104307534,0.2303035324094412,0.22441168644760404,0.34898526863053564,0.2696259394257701,0.17062741243773713,0.1553605483792952,0.2900557310718176,0.196380175438592
Tulane,0.17969303077868407,0.18776904675139813,0.1749282114742415,0.17340060514638309,0.49784939681643436,0.3066997882502883,0.23590858054952088,0.23179222294703877,0.005117986713249932,0.11487205646252935,0.12939620256469958,0.13379350116613997
Tulsa,0.09136470966405548,0.14331843724047985,0.383432337299678,0.2511306743062673,0.09878433627911931,0.18863719833963968,0.7287544011414315,0.3660047797825162,0.08321528370980502,0.12472800711829368,0.08863084313321026,0.13569798666445793
UAB,0.0981363349570548,0.1678560216769117,0.18024226020783832,0.1656852539075107,0.12206504553113028,0.20391634890444812,-0.022531068286965175,0.16815050900425088,0.10724453072057648,0.15275636439413473,0.3082071891406367,0.17682872263315116
UCF,0.4117434824943914,0.2848092204430631,0.2757059479741156,0.19798925041294052,0.44909611383191944,0.282197026196083,0.5821023630508307,0.3394663584158322,0.39905316543741076,0.25804495470075667,-0.2803589701899262,0.04618153728393849
UCLA,0.06481741686404058,0.14879229228183022,0.1944233850191022,0.1788212542319786,0.09389344035959692,0.19052670397056243,0.34557184619300585,0.2590248857329024,0.017568878683761516,0.12315434373534556,-0.03622823688078699,0.10340556945783862
UMass,0.11543630738848067,0.14466818024815345,0.08294421734222847,0.15650986183482582,0.0928199564817152,0.1704027776648934,0.24486457162977626,0.2290407656827888,0.1563748834320498,0.14802475473602303,-0.0699805617071222,0.10517705803010705
UNLV,-0.019324258734297148,0.1292574866189725,0.08308256249645024,0.14207609439330915,-0.1250704585155095,0.164902515631472,-0.05442738348477763,0.1458328245459068,0.010321384409452461,0.1212576685741266,0.25193228778148824,0.15930245397234644
USC,0.3641323721507457,0.2266177046096863,0.13065650238112247,0.16210728188755355,0.37665623530792275,0.2701162707143483,0.17111339548795115,0.2105503887962508,0.35929301080406995,0.17869490629193713,0.0753747474568541,0.1318250203337638
Utah,0.14066170723619228,0.1602646473560519,-0.018368775111106034,0.11261174314872957,0.15435955701334048,0.20985405230669577,-0.0038027766175106953,0.17044443481711727,0.1298860654115024,0.13250764293007067,0.10956970161838184,0.1332425548628205
