id,drive_id,game_id,drive_number,play_number,offense,offense_conference,offense_score,defense,home,away,defense_conference,defense_score,period,clock,offense_timeouts,defense_timeouts,yard_line,yards_to_goal,down,distance,yards_gained,scoring,play_type,play_text,ppa,wallclock
401628350101855401,4016283501,401628350,1,2,Wisconsin,Big Ten,0,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 14, 'seconds': 45}",3.0,3.0,25,75,1,10,0,False,Pass Reception,Tyler Van Dyke pass complete to Chez Mellusi for no gain to the WIS 25,-0.7029700220436519,2024-09-14T16:11:09.000Z
401628350101858801,4016283501,401628350,1,3,Wisconsin,Big Ten,0,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 14, 'seconds': 11}",3.0,3.0,25,75,2,10,11,False,Pass Reception,Tyler Van Dyke pass complete to Will Pauling for 11 yds to the WIS 36 for a 1ST down,1.6335325339896425,2024-09-14T16:11:09.000Z
401628350101866101,4016283501,401628350,1,4,Wisconsin,Big Ten,0,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 13, 'seconds': 38}",3.0,3.0,36,64,1,10,9,False,Rush,Tyler Van Dyke run for 9 yds to the WIS 45,1.3816838899351875,2024-09-14T16:11:09.000Z
401628350101869601,4016283501,401628350,1,5,Wisconsin,Big Ten,0,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 13, 'seconds': 3}",3.0,3.0,45,55,2,1,2,False,Pass Reception,Tyler Van Dyke pass complete to Chez Mellusi for 2 yds to the WIS 47 for a 1ST down,-0.3297907157331643,2024-09-14T16:11:09.000Z
401628350101877501,4016283501,401628350,1,6,Wisconsin,Big Ten,0,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 12, 'seconds': 24}",3.0,3.0,47,53,1,10,0,False,Pass Reception,Tyler Van Dyke pass complete to Chez Mellusi for no gain to the WIS 47,-1.1527089917962545,2024-09-14T16:11:09.000Z
401628350101885801,4016283501,401628350,1,7,Wisconsin,Big Ten,0,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 11, 'seconds': 41}",3.0,3.0,47,53,2,10,3,False,Pass Reception,Tyler Van Dyke pass complete to Will Pauling for 3 yds to the 50 yard line,-0.3855613765341542,2024-09-14T16:11:09.000Z
401628350101896302,4016283501,401628350,1,9,Wisconsin,Big Ten,0,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 10, 'seconds': 36}",3.0,3.0,65,35,1,10,0,False,Pass Incompletion,Braedyn Locke pass incomplete,-0.6918622905019662,2024-09-14T16:19:12.000Z
401628350101896902,4016283501,401628350,1,10,Wisconsin,Big Ten,0,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 10, 'seconds': 30}",3.0,3.0,65,35,2,10,0,False,Pass Reception,Braedyn Locke pass complete to Tawee Walker for no gain to the ALA 35,-0.9144980156718301,2024-09-14T16:11:09.000Z
401628350101904805,4016283501,401628350,1,12,Wisconsin,Big Ten,0,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 9, 'seconds': 51}",3.0,3.0,65,35,3,10,0,False,Pass Incompletion,Braedyn Locke pass incomplete,-1.0239694443844112,2024-09-14T16:20:31.000Z
401628350101906101,4016283502,401628350,2,2,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 9, 'seconds': 38}",3.0,3.0,75,75,1,10,10,False,Pass Reception,Jalen Milroe pass complete to Justice Haynes for 10 yds to the ALA 35 for a 1ST down,0.8350381090299867,2024-09-14T16:11:09.000Z
401628350101908201,4016283502,401628350,2,3,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 9, 'seconds': 17}",3.0,3.0,65,65,1,10,-1,False,Pass Reception,Jalen Milroe pass complete to Ryan Williams for a loss of 1 yard to the ALA 34,-1.1754014811374063,2024-09-14T16:11:09.000Z
401628350101915501,4016283502,401628350,2,4,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 8, 'seconds': 44}",3.0,3.0,66,66,2,11,10,False,Pass Reception,Jalen Milroe pass complete to Emmanuel Henderson Jr. for 10 yds to the ALA 44,1.1227871296156542,2024-09-14T16:11:09.000Z
401628350101918701,4016283502,401628350,2,5,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 8, 'seconds': 12}",3.0,3.0,56,56,3,1,12,False,Rush,Justice Haynes run for 12 yds to the WIS 44 for a 1ST down,1.8824490047030658,2024-09-14T16:11:09.000Z
401628350101925201,4016283502,401628350,2,6,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 7, 'seconds': 47}",3.0,3.0,44,44,1,10,0,False,Pass Incompletion,Jalen Milroe pass incomplete,-0.9690270974076257,2024-09-14T16:11:09.000Z
401628350101925801,4016283502,401628350,2,7,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 7, 'seconds': 41}",3.0,3.0,44,44,2,10,12,False,Rush,Jalen Milroe run for 12 yds to the WIS 32 for a 1ST down,1.5103900293286845,2024-09-14T16:27:22.000Z
401628350101929501,4016283502,401628350,2,8,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 7, 'seconds': 4}",3.0,3.0,32,32,1,10,1,False,Rush,Jalen Milroe run for 1 yd to the WIS 31,-0.4625042143062129,2024-09-14T16:11:09.000Z
401628350101936501,4016283502,401628350,2,9,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 6, 'seconds': 34}",3.0,3.0,31,31,2,9,4,False,Rush,Jam Miller run for 4 yds to the WIS 27,-0.0904081083930492,2024-09-14T16:11:09.000Z
401628350101944401,4016283502,401628350,2,10,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 5, 'seconds': 55}",3.0,3.0,27,27,3,5,0,False,Pass Incompletion,Jalen Milroe pass incomplete,-0.8286914075086556,2024-09-14T16:30:01.000Z
401628350101944602,4016283503,401628350,3,1,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 5, 'seconds': 53}",3.0,3.0,28,72,1,10,7,False,Rush,Chez Mellusi run for 7 yds to the WIS 35,0.6473671294139649,2024-09-14T16:11:09.000Z
401628350101948701,4016283503,401628350,3,2,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 5, 'seconds': 12}",3.0,3.0,35,65,2,3,2,False,Rush,Chez Mellusi run for 2 yds to the WIS 37,-0.6807443278403706,2024-09-14T16:11:09.000Z
401628350101957001,4016283503,401628350,3,3,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 4, 'seconds': 29}",3.0,3.0,37,63,3,1,4,False,Rush,Tawee Walker run for 4 yds to the WIS 41 for a 1ST down,1.2299975608940308,2024-09-14T16:11:09.000Z
401628350101964601,4016283503,401628350,3,4,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 3, 'seconds': 53}",3.0,3.0,41,59,1,10,11,False,Rush,Chez Mellusi run for 11 yds to the ALA 48 for a 1ST down,0.9727785135184703,2024-09-14T16:11:09.000Z
401628350101968101,4016283503,401628350,3,5,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 3, 'seconds': 18}",3.0,3.0,52,48,1,10,-4,False,Fumble Recovery (Own),"Braedyn Locke sacked for a loss of 4 yards to the WIS 48 Braedyn Locke fumbled, recovered by WIS Chez Mellusi , return for 0 yards",-1.9747755941294827,2024-09-14T16:11:09.000Z
401628350101976501,4016283503,401628350,3,6,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 2, 'seconds': 34}",3.0,3.0,48,52,2,14,0,False,Pass Incompletion,Braedyn Locke pass incomplete,-0.8201896785010669,2024-09-14T16:37:29.000Z
401628350101976901,4016283503,401628350,3,7,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 2, 'seconds': 30}",3.0,3.0,48,52,3,14,13,False,Pass Reception,Braedyn Locke pass complete to Vinny Anthony II for 13 yds to the ALA 39,1.6289846057304136,2024-09-14T16:11:09.000Z
401628350101985801,4016283503,401628350,3,8,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,0,1,"{'minutes': 1, 'seconds': 41}",3.0,3.0,61,39,4,1,0,False,Rush,Tawee Walker run for no gain to the ALA 39,-2.147785496819907,2024-09-14T16:41:20.000Z
401628350101986501,4016283504,401628350,4,1,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 1, 'seconds': 34}",3.0,3.0,60,60,1,10,26,False,Rush,Jalen Milroe run for 26 yds to the WIS 34 for a 1ST down,1.8201744432300053,2024-09-14T16:50:19.000Z
401628350101988001,4016283504,401628350,4,2,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 1, 'seconds': 19}",3.0,3.0,34,34,1,10,3,False,Rush,Jam Miller run for 3 yds to the WIS 31,-0.2066800678483923,2024-09-14T16:11:09.000Z
401628350101995001,4016283504,401628350,4,3,Alabama,SEC,0,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 0, 'seconds': 49}",3.0,3.0,31,31,2,7,0,False,Rush,Jalen Milroe run for no gain to the WIS 31,-0.7480013472592404,2024-09-14T16:11:09.000Z
401628350101997901,4016283504,401628350,4,4,Alabama,SEC,7,Wisconsin,Wisconsin,Alabama,Big Ten,3,1,"{'minutes': 0, 'seconds': 20}",3.0,3.0,31,31,3,7,31,True,Passing Touchdown,Ryan Williams 31 Yd pass from Jalen Milroe (Graham Nicholson Kick),3.8914075760213027,2024-09-14T16:46:16.000Z
401628350101998901,4016283505,401628350,5,2,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,7,1,"{'minutes': 0, 'seconds': 10}",3.0,3.0,25,75,1,10,2,False,Rush,Tawee Walker run for 2 yds to the WIS 27,-0.45260367932203766,2024-09-14T16:11:09.000Z
401628350102854901,4016283505,401628350,5,4,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,7,2,"{'minutes': 14, 'seconds': 50}",3.0,3.0,27,73,2,8,0,False,Pass Incompletion,Braedyn Locke pass incomplete,-0.4788075161366292,2024-09-14T00:00:00.000Z
401628350102855101,4016283505,401628350,5,6,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,7,2,"{'minutes': 14, 'seconds': 48}",3.0,3.0,27,73,3,8,0,False,Pass Incompletion,Braedyn Locke pass incomplete,-0.22421028645399854,2024-09-14T16:54:23.000Z
401628350102855903,4016283506,401628350,6,1,Alabama,SEC,7,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 14, 'seconds': 40}",3.0,3.0,69,69,1,15,6,False,Rush,Jalen Milroe run for 6 yds to the ALA 37,0.2428533285480983,2024-09-14T16:56:17.000Z
401628350102858401,4016283506,401628350,6,2,Alabama,SEC,7,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 14, 'seconds': 15}",3.0,3.0,63,63,2,9,0,False,Pass Incompletion,Jalen Milroe pass incomplete,-0.7156844087137806,2024-09-14T16:53:52.000Z
401628350102859301,4016283506,401628350,6,3,Alabama,SEC,7,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 14, 'seconds': 6}",3.0,3.0,63,63,3,9,5,False,Pass Reception,Jalen Milroe pass complete to Justice Haynes for 5 yds to the ALA 42,0.03544379253502773,2024-09-14T16:56:43.000Z
401628350102866501,4016283507,401628350,7,1,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,7,2,"{'minutes': 13, 'seconds': 34}",3.0,3.0,5,95,1,10,2,False,Rush,Chez Mellusi run for 2 yds to the WIS 7,-0.18192014215060848,2024-09-14T16:53:52.000Z
401628350102868901,4016283508,401628350,8,1,Alabama,SEC,7,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 13, 'seconds': 10}",3.0,3.0,28,28,1,10,13,False,Rush,Jam Miller run for 13 yds to the WIS 15 for a 1ST down,0.205815384573348,2024-09-14T16:53:52.000Z
401628350102877801,4016283508,401628350,8,2,Alabama,SEC,7,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 12, 'seconds': 21}",3.0,3.0,15,15,1,10,4,False,Rush,Jam Miller run for 4 yds to the WIS 11,-0.019365161227934,2024-09-14T16:53:52.000Z
401628350102885201,4016283508,401628350,8,3,Alabama,SEC,7,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 11, 'seconds': 47}",3.0,3.0,11,11,2,6,4,False,Rush,Jalen Milroe run for 4 yds to the WIS 7,-0.021338708584697,2024-09-14T16:53:52.000Z
401628350102888001,4016283508,401628350,8,4,Alabama,SEC,7,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 11, 'seconds': 19}",3.0,3.0,7,7,3,2,2,False,Rush,Jam Miller run for 2 yds to the WIS 5 for a 1ST down,0.71512211881884,2024-09-14T16:53:52.000Z
401628350102894001,4016283508,401628350,8,5,Alabama,SEC,7,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 10, 'seconds': 59}",3.0,3.0,5,5,1,5,1,False,Rush,Jam Miller run for 1 yd to the WIS 4,-0.4501093998890865,2024-09-14T16:53:52.000Z
401628350102897601,4016283508,401628350,8,6,Alabama,SEC,7,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 10, 'seconds': 23}",3.0,3.0,4,4,2,4,-2,False,Rush,Jalen Milroe run for a loss of 2 yards to the WIS 6,-0.4898716097266875,2024-09-14T16:53:52.000Z
401628350102905601,4016283508,401628350,8,8,Alabama,SEC,14,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 9, 'seconds': 43}",3.0,3.0,3,3,3,3,3,True,Rushing Touchdown,Jalen Milroe 3 Yd Run (Graham Nicholson Kick),2.624562399778991,2024-09-14T17:07:10.000Z
401628350102906501,4016283509,401628350,9,2,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 9, 'seconds': 34}",3.0,3.0,25,75,1,10,3,False,Rush,Tawee Walker run for 3 yds to the WIS 28,-0.2957674139440157,2024-09-14T16:53:52.000Z
401628350102909901,4016283509,401628350,9,3,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 9, 'seconds': 0}",3.0,3.0,28,72,2,7,-3,False,Rush,Tawee Walker run for a loss of 3 yards to the WIS 25,-0.7543074852213749,2024-09-14T16:53:52.000Z
401628350102917801,4016283509,401628350,9,4,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 8, 'seconds': 21}",3.0,3.0,25,75,3,10,9,False,Pass Reception,Braedyn Locke pass complete to Will Pauling for 9 yds to the WIS 34,0.3263945810520408,2024-09-14T17:46:49.000Z
401628350102925501,4016283509,401628350,9,5,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 7, 'seconds': 44}",3.0,3.0,34,66,4,1,3,False,Rush,Tawee Walker run for 3 yds to the WIS 37 for a 1ST down,1.750924644256921,2024-09-14T16:53:52.000Z
401628350102928501,4016283509,401628350,9,6,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 7, 'seconds': 14}",3.0,3.0,37,63,1,10,0,False,Pass Incompletion,Braedyn Locke pass incomplete,-1.065701080215459,2024-09-14T17:14:34.000Z
401628350102928701,4016283509,401628350,9,7,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 7, 'seconds': 12}",3.0,3.0,37,63,2,10,0,False,Rush,Cade Yacamelli run for no gain to the WIS 37,-0.6622137678957802,2024-09-14T16:53:52.000Z
401628350102936601,4016283509,401628350,9,8,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 6, 'seconds': 33}",3.0,3.0,37,63,3,10,4,False,Pass Reception,Braedyn Locke pass complete to Will Pauling for 4 yds to the WIS 41,-0.06817923957803274,2024-09-14T16:53:52.000Z
401628350102946001,40162835010,401628350,10,1,Alabama,SEC,14,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 5, 'seconds': 39}",3.0,3.0,87,87,1,10,5,False,Rush,Justice Haynes run for 5 yds to the ALA 18,0.07402668150212044,2024-09-14T16:53:52.000Z
401628350102948801,40162835010,401628350,10,2,Alabama,SEC,14,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 5, 'seconds': 11}",3.0,3.0,82,82,2,5,1,False,Pass Reception,Jalen Milroe pass complete to Ryan Williams for 1 yd to the ALA 19,-0.37244263279044265,2024-09-14T16:53:52.000Z
401628350102956501,40162835010,401628350,10,3,Alabama,SEC,14,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 4, 'seconds': 34}",3.0,3.0,81,81,3,4,1,False,Pass Reception,Jalen Milroe pass complete to Justice Haynes for 1 yd to the ALA 20,-0.1989537395911123,2024-09-14T16:53:52.000Z
401628350102964701,40162835011,401628350,11,1,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 3, 'seconds': 52}",3.0,3.0,16,84,1,10,8,False,Rush,Tawee Walker run for 8 yds to the WIS 24,0.707535595975485,2024-09-14T16:53:52.000Z
401628350102968701,40162835011,401628350,11,2,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 3, 'seconds': 12}",3.0,3.0,24,76,2,2,0,False,Pass Incompletion,Braedyn Locke pass incomplete,-0.8406236059231018,2024-09-14T17:23:29.000Z
401628350102975201,40162835011,401628350,11,4,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 2, 'seconds': 47}",3.0,3.0,39,61,1,10,0,False,Rush,Tawee Walker run for no gain to the WIS 39,-1.1077677360468863,2024-09-14T16:53:52.000Z
401628350102977701,40162835011,401628350,11,5,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 2, 'seconds': 22}",3.0,3.0,39,61,2,10,12,False,Pass Reception,Braedyn Locke pass complete to Bryson Green for 12 yds to the ALA 49 for a 1ST down,2.200453220874504,2024-09-14T16:53:52.000Z
401628350102984901,40162835011,401628350,11,6,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 1, 'seconds': 50}",3.0,3.0,51,49,1,10,5,False,Rush,Cade Yacamelli run for 5 yds to the ALA 44,0.1003706527461523,2024-09-14T16:53:52.000Z
401628350102988501,40162835011,401628350,11,7,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 1, 'seconds': 14}",3.0,3.0,56,44,2,5,10,False,Pass Reception,Braedyn Locke pass complete to Will Pauling for 10 yds to the ALA 34 for a 1ST down,0.725233737977426,2024-09-14T16:53:52.000Z
401628350102994501,40162835011,401628350,11,8,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 0, 'seconds': 54}",3.0,3.0,66,34,1,10,0,False,Pass Incompletion,Braedyn Locke pass incomplete,-0.6630222646782312,2024-09-14T17:30:38.000Z
401628350102994901,40162835011,401628350,11,9,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 0, 'seconds': 50}",3.0,3.0,66,34,2,10,7,False,Pass Reception,Braedyn Locke pass complete to Will Pauling for 7 yds to the ALA 27,0.3768097453488652,2024-09-14T16:53:52.000Z
401628350102996001,40162835011,401628350,11,10,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,14,2,"{'minutes': 0, 'seconds': 39}",3.0,3.0,73,27,3,3,0,False,Pass Incompletion,Braedyn Locke pass incomplete,-0.8008360289084104,2024-09-14T17:33:22.000Z
401628350102997201,40162835012,401628350,12,1,Alabama,SEC,14,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 0, 'seconds': 27}",3.0,3.0,73,73,1,10,47,False,Pass Reception,Jalen Milroe pass complete to Ryan Williams for 47 yds to the WIS 26 for a 1ST down,3.212713311813756,2024-09-14T17:34:55.000Z
401628350102998001,40162835012,401628350,12,2,Alabama,SEC,21,Wisconsin,Wisconsin,Alabama,Big Ten,3,2,"{'minutes': 0, 'seconds': 19}",3.0,3.0,26,26,1,10,26,True,Passing Touchdown,Germie Bernard 26 Yd pass from Jalen Milroe (Graham Nicholson Kick),2.7200021224081805,2024-09-14T17:35:44.000Z
401628350102998701,40162835013,401628350,13,2,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,21,2,"{'minutes': 0, 'seconds': 12}",3.0,3.0,27,73,1,10,7,False,Rush,Tawee Walker run for 7 yds to the WIS 34,0.6338612725745634,2024-09-14T17:38:33.000Z
401628350103854901,40162835014,401628350,14,2,Alabama,SEC,21,Wisconsin,Wisconsin,Alabama,Big Ten,3,3,"{'minutes': 14, 'seconds': 50}",3.0,3.0,75,75,1,10,23,False,Pass Reception,Jalen Milroe pass complete to Germie Bernard for 23 yds to the ALA 48 for a 1ST down,2.0697008310108904,2024-09-14T00:00:00.000Z
401628350103858101,40162835014,401628350,14,3,Alabama,SEC,21,Wisconsin,Wisconsin,Alabama,Big Ten,3,3,"{'minutes': 14, 'seconds': 18}",3.0,3.0,52,52,1,10,6,False,Pass Reception,Jalen Milroe pass complete to Germie Bernard for 6 yds to the WIS 46,0.3608772046980507,2024-09-14T18:00:53.000Z
401628350103864701,40162835014,401628350,14,4,Alabama,SEC,21,Wisconsin,Wisconsin,Alabama,Big Ten,3,3,"{'minutes': 13, 'seconds': 52}",3.0,3.0,46,46,2,4,3,False,Rush,Jam Miller run for 3 yds to the WIS 43,-0.4050216024325797,2024-09-14T18:00:53.000Z
401628350103866801,40162835014,401628350,14,5,Alabama,SEC,21,Wisconsin,Wisconsin,Alabama,Big Ten,3,3,"{'minutes': 13, 'seconds': 31}",3.0,3.0,43,43,3,1,9,False,Rush,Jalen Milroe run for 9 yds to the WIS 34 for a 1ST down,1.11547252553129,2024-09-14T18:00:53.000Z
401628350103875901,40162835014,401628350,14,6,Alabama,SEC,28,Wisconsin,Wisconsin,Alabama,Big Ten,3,3,"{'minutes': 12, 'seconds': 40}",3.0,3.0,34,34,1,10,34,True,Rushing Touchdown,Jam Miller 34 Yd Run (Graham Nicholson Kick),2.93672616091367,2024-09-14T18:02:35.000Z
401628350103876801,40162835015,401628350,15,2,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 12, 'seconds': 31}",3.0,3.0,25,75,1,10,1,False,Rush,Chez Mellusi run for 1 yd to the WIS 26,-0.5874795431016855,2024-09-14T18:00:53.000Z
401628350103884201,40162835015,401628350,15,3,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 11, 'seconds': 57}",3.0,3.0,26,74,2,9,10,False,Pass Reception,Braedyn Locke pass complete to Chez Mellusi for 10 yds to the WIS 36 for a 1ST down,1.518042055047676,2024-09-14T18:08:02.000Z
401628350103887001,40162835015,401628350,15,4,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 11, 'seconds': 29}",3.0,3.0,36,64,1,10,11,False,Rush,Chez Mellusi run for 11 yds to the WIS 47 for a 1ST down,1.0518931742020232,2024-09-14T18:00:53.000Z
401628350103894401,40162835015,401628350,15,5,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 10, 'seconds': 55}",3.0,3.0,47,53,1,10,7,False,Rush,Cade Yacamelli run for 7 yds to the ALA 46,0.6333251560123241,2024-09-14T18:00:53.000Z
401628350103897301,40162835015,401628350,15,6,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 10, 'seconds': 26}",3.0,3.0,54,46,2,3,3,False,Rush,Darrion Dupree run for 3 yds to the ALA 43 for a 1ST down,0.1096041896301294,2024-09-14T18:00:53.000Z
401628350103907701,40162835015,401628350,15,8,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 9, 'seconds': 22}",3.0,3.0,47,53,1,20,0,False,Pass Incompletion,Braedyn Locke pass incomplete,-0.8762769199734581,2024-09-14T18:11:00.000Z
401628350103908001,40162835015,401628350,15,9,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 9, 'seconds': 19}",3.0,3.0,47,53,2,20,16,False,Pass Reception,Braedyn Locke pass complete to Vinny Anthony II for 16 yds to the ALA 37,2.33505220350121,2024-09-14T18:00:53.000Z
401628350103916401,40162835015,401628350,15,10,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 8, 'seconds': 35}",3.0,3.0,63,37,4,4,5,False,Pass Reception,Braedyn Locke pass complete to Cade Yacamelli for 5 yds to the ALA 32 for a 1ST down,2.1982874461597657,2024-09-14T18:12:30.000Z
401628350103916501,40162835015,401628350,15,11,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 8, 'seconds': 34}",3.0,3.0,63,37,3,4,0,False,Pass Incompletion,Braedyn Locke pass incomplete,-1.06964411963577,2024-09-14T18:12:58.000Z
401628350103924001,40162835015,401628350,15,12,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 7, 'seconds': 59}",3.0,3.0,68,32,1,10,17,False,Rush,Cade Yacamelli run for 17 yds to the ALA 15 for a 1ST down,0.3133203360238794,2024-09-14T18:00:53.000Z
401628350103926401,40162835015,401628350,15,13,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 7, 'seconds': 35}",3.0,3.0,85,15,1,10,7,False,Rush,Cade Yacamelli run for 7 yds to the ALA 8,0.304923286072843,2024-09-14T18:00:53.000Z
401628350103928101,40162835015,401628350,15,14,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 7, 'seconds': 18}",3.0,3.0,92,8,2,3,2,False,Rush,Cade Yacamelli run for 2 yds to the ALA 6,-0.250195507387886,2024-09-14T18:00:53.000Z
401628350103936001,40162835015,401628350,15,15,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 6, 'seconds': 39}",3.0,3.0,94,6,3,1,2,False,Rush,Chez Mellusi run for 2 yds to the ALA 4 for a 1ST down,0.815280792166151,2024-09-14T18:00:53.000Z
401628350103944301,40162835015,401628350,15,16,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 5, 'seconds': 56}",3.0,3.0,96,4,1,4,2,False,Rush,Chez Mellusi run for 2 yds to the ALA 2,-0.379746006608248,2024-09-14T18:00:53.000Z
401628350103948001,40162835015,401628350,15,17,Wisconsin,Big Ten,3,Alabama,Wisconsin,Alabama,SEC,28,3,"{'minutes': 5, 'seconds': 19}",3.0,3.0,98,2,2,2,-2,False,Rush,Cade Yacamelli run for a loss of 2 yards to the ALA 4,-0.6280363961543585,2024-09-14T18:00:53.000Z
